RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30
102001,0,United States,country,,225774.0,225022.0,225590.0,226883.0,227512.0,228096.0,228851.0,231041.0,232640.0,235110.0,236388.0,237976.0,238266.0,239166.0,240587.0,241997.0,243915.0,244665.0,246760.0,249087.0,250546.0,248028.0,246177.0,249242.0,257178.0,266020.0,272050.0,276392.0,278037.0,278921.0,280880.0,284136.0,290339.0,295039.0,299749.0,301809.0,304054.0,306316.0,308953.0,313081.0,314885.0,315887.0,318160.0,324103.0,333079.0,339296.0,341106.0,336144.0,330220.0,326230.0,325074.0,321562.0,316987.0,313138.0,316418.0,321299.0,326833.0,330637.0,333732.0,336702.0,337415.0,337160.0,335791.0,333180.0,330965.0,332060.0,336740.0,342697.0,345587.0,347634.0,350245.0,352166.0,353165.0,353274.0
394913,1,"New York, NY",msa,NY,388035.0,391200.0,390448.0,392370.0,387555.0,387848.0,388616.0,389471.0,391800.0,391291.0,394131.0,393671.0,393177.0,392177.0,396914.0,402734.0,408745.0,412459.0,414732.0,417271.0,422989.0,425663.0,423676.0,416885.0,417026.0,427067.0,442271.0,458210.0,464993.0,468427.0,471207.0,477452.0,484106.0,488809.0,493671.0,498271.0,501825.0,503647.0,505269.0,504892.0,506803.0,506387.0,509224.0,513890.0,521196.0,528765.0,535403.0,542619.0,542572.0,539120.0,533928.0,529566.0,523560.0,524357.0,524155.0,528116.0,529780.0,536763.0,544249.0,554101.0,564610.0,569370.0,570181.0,567156.0,571839.0,576482.0,579578.0,581776.0,586441.0,596147.0,606530.0,620962.0,623795.0,623860.0
753899,2,"Los Angeles, CA",msa,CA,631472.0,626125.0,624867.0,624481.0,621673.0,619656.0,616485.0,622263.0,625556.0,626762.0,628587.0,632756.0,634924.0,636361.0,636476.0,640036.0,646726.0,653353.0,659377.0,663199.0,656916.0,649101.0,646834.0,661242.0,685810.0,706160.0,720435.0,,729110.0,731425.0,739283.0,750805.0,768900.0,787228.0,801000.0,807140.0,809774.0,812674.0,817381.0,823180.0,834381.0,841834.0,851861.0,861285.0,878369.0,890294.0,893663.0,880680.0,866399.0,852744.0,848040.0,840406.0,830237.0,824930.0,826552.0,833507.0,837639.0,841212.0,849039.0,860645.0,872773.0,878109.0,885057.0,893256.0,895896.0,893869.0,899854.0,908896.0,925565.0,935297.0,944458.0,944297.0,935563.0,927461.0
394463,3,"Chicago, IL",msa,IL,217299.0,217144.0,217524.0,220729.0,221183.0,222071.0,223881.0,226517.0,228495.0,227853.0,225487.0,223183.0,222329.0,222840.0,224798.0,226789.0,228523.0,229744.0,231712.0,236920.0,241629.0,239835.0,233678.0,232950.0,240400.0,250715.0,256827.0,258542.0,259627.0,259231.0,260889.0,262138.0,263990.0,265843.0,266602.0,266176.0,264721.0,264597.0,266969.0,268904.0,270794.0,271881.0,274604.0,274508.0,277267.0,279693.0,284035.0,281681.0,277077.0,274057.0,273130.0,273958.0,272056.0,271307.0,272326.0,276073.0,279199.0,281795.0,285885.0,290323.0,294036.0,295319.0,294281.0,293871.0,292853.0,295535.0,297672.0,299949.0,302213.0,304973.0,309702.0,313101.0,313709.0,315823.0
394514,4,"Dallas, TX",msa,TX,257706.0,253668.0,251405.0,251783.0,252127.0,251109.0,251188.0,252337.0,255880.0,261092.0,263719.0,265613.0,264703.0,262802.0,262751.0,263427.0,265057.0,266375.0,266836.0,267020.0,269728.0,268804.0,270514.0,274869.0,282606.0,288134.0,291748.0,296865.0,298518.0,298176.0,302947.0,309349.0,318525.0,327780.0,336328.0,343103.0,344722.0,346036.0,348899.0,352488.0,355235.0,358823.0,364438.0,370981.0,384718.0,398103.0,407214.0,406487.0,400424.0,393862.0,388419.0,383422.0,374830.0,368708.0,367764.0,369812.0,372505.0,374761.0,380216.0,385046.0,386599.0,384977.0,381566.0,381761.0,379868.0,381739.0,382696.0,386710.0,389419.0,391568.0,390212.0,387965.0,386300.0,385942.0
394692,5,"Houston, TX",msa,TX,221874.0,219091.0,217615.0,218442.0,219716.0,220524.0,221098.0,222274.0,223904.0,227308.0,229611.0,230147.0,230094.0,228548.0,228599.0,228848.0,231337.0,232416.0,234405.0,233363.0,234119.0,232061.0,234311.0,240181.0,247660.0,250508.0,252489.0,257335.0,260636.0,261824.0,264505.0,270566.0,278560.0,285074.0,290213.0,292513.0,293263.0,291520.0,292627.0,297134.0,301510.0,304256.0,308989.0,311452.0,317887.0,323021.0,328365.0,329066.0,324418.0,321802.0,318013.0,316214.0,309989.0,308204.0,306931.0,308526.0,310778.0,313650.0,316906.0,,,320752.0,320561.0,320638.0,318648.0,318794.0,322447.0,324975.0,329275.0,329887.0,333803.0,334339.0,331460.0,331103.0
395209,6,"Washington, DC",msa,VA,378676.0,378347.0,380884.0,381514.0,385523.0,385733.0,389526.0,390596.0,393929.0,391424.0,388903.0,387045.0,388086.0,390125.0,394012.0,398031.0,402589.0,402291.0,406020.0,412395.0,418230.0,414513.0,406825.0,410486.0,421207.0,435060.0,440642.0,443932.0,441799.0,438921.0,435846.0,440922.0,447911.0,457256.0,461053.0,462051.0,459826.0,458657.0,462936.0,465152.0,465607.0,460182.0,461877.0,471058.0,486438.0,498909.0,500636.0,493647.0,486158.0,481785.0,482217.0,480074.0,472879.0,468025.0,473963.0,481667.0,492522.0,498554.0,507941.0,509455.0,509195.0,505928.0,507489.0,505878.0,507691.0,504496.0,512022.0,523007.0,537750.0,544376.0,546447.0,546164.0,545108.0,546952.0
394974,7,"Philadelphia, PA",msa,PA,211828.0,213163.0,213509.0,214937.0,214308.0,213651.0,214215.0,216763.0,221550.0,221593.0,222949.0,223092.0,224982.0,224711.0,225979.0,228610.0,231639.0,233980.0,235346.0,238288.0,245556.0,243147.0,237903.0,234098.0,241230.0,253302.0,259529.0,263191.0,264953.0,265626.0,266598.0,265430.0,264678.0,264943.0,267541.0,272387.0,277296.0,278651.0,279116.0,280375.0,280586.0,279541.0,276884.0,276852.0,280220.0,286339.0,294130.0,296305.0,297259.0,295152.0,295464.0,295006.0,294528.0,292947.0,292968.0,295091.0,297288.0,301460.0,304539.0,309895.0,312979.0,313423.0,316197.0,317841.0,319737.0,318827.0,320089.0,322538.0,325086.0,328251.0,331183.0,333285.0,337335.0,337940.0
394856,8,"Miami, FL",msa,FL,256127.0,256148.0,259528.0,261248.0,261862.0,260207.0,261115.0,264058.0,267386.0,267578.0,267124.0,268226.0,270538.0,271871.0,274041.0,276584.0,277788.0,278172.0,280410.0,285660.0,290264.0,291240.0,290294.0,293233.0,300584.0,307210.0,311913.0,313822.0,317937.0,321793.0,326923.0,330530.0,333864.0,336241.0,339617.0,342847.0,345859.0,347955.0,350081.0,354656.0,360721.0,367528.0,375444.0,383416.0,389754.0,395606.0,398619.0,398868.0,397040.0,397692.0,401283.0,403234.0,400809.0,402010.0,404884.0,413316.0,418506.0,423089.0,426917.0,428503.0,431296.0,436073.0,441248.0,441671.0,441585.0,441630.0,452685.0,463557.0,471104.0,472401.0,474089.0,474108.0,471059.0,467066.0
394347,9,"Atlanta, GA",msa,GA,208244.0,209163.0,210108.0,214119.0,211879.0,212364.0,214284.0,217609.0,218585.0,220472.0,222345.0,223406.0,224257.0,224481.0,226248.0,227256.0,229032.0,231077.0,234370.0,237575.0,241549.0,239025.0,237369.0,238084.0,247495.0,255395.0,261015.0,263777.0,265195.0,267241.0,269381.0,272907.0,277172.0,281966.0,289051.0,294020.0,299903.0,305864.0,314890.0,322214.0,326150.0,326109.0,328077.0,331594.0,337558.0,342695.0,346683.0,346635.0,344029.0,340808.0,339465.0,338542.0,336459.0,334173.0,335176.0,338010.0,341463.0,343319.0,348236.0,351504.0,355585.0,355652.0,356087.0,353765.0,350654.0,348936.0,352760.0,357570.0,360658.0,361060.0,364099.0,365680.0,365419.0,365385.0
394404,10,"Boston, MA",msa,MA,428649.0,425299.0,425968.0,426335.0,426936.0,427912.0,432228.0,438056.0,438061.0,439457.0,440209.0,441794.0,440794.0,441174.0,444581.0,444975.0,449257.0,450874.0,456697.0,465828.0,476524.0,476580.0,470495.0,468108.0,480617.0,498411.0,509215.0,510923.0,509697.0,508769.0,517581.0,524583.0,538189.0,547981.0,557996.0,563053.0,563599.0,561912.0,561379.0,563065.0,565151.0,562706.0,564771.0,574596.0,595112.0,611599.0,625574.0,625685.0,621024.0,610942.0,605426.0,600815.0,590595.0,580977.0,576607.0,585722.0,599188.0,610732.0,621939.0,632806.0,637760.0,635372.0,634852.0,635871.0,632316.0,633671.0,635179.0,649364.0,648363.0,656993.0,661216.0,667938.0,665614.0,659407.0
394976,11,"Phoenix, AZ",msa,AZ,257865.0,256566.0,256181.0,257156.0,257770.0,259910.0,260996.0,263308.0,264033.0,265609.0,267379.0,269605.0,271867.0,273564.0,276161.0,277829.0,280576.0,283325.0,287523.0,292530.0,295131.0,294425.0,294558.0,299675.0,309234.0,317366.0,322230.0,326685.0,329454.0,335351.0,341463.0,349329.0,356554.0,366403.0,375902.0,385862.0,392011.0,399822.0,405075.0,413279.0,418199.0,424678.0,431091.0,440722.0,451563.0,459490.0,464104.0,459870.0,451800.0,442041.0,438394.0,432967.0,426810.0,420842.0,417859.0,418885.0,419336.0,423197.0,427099.0,429865.0,431823.0,431726.0,433407.0,437036.0,438797.0,438854.0,440156.0,444428.0,449001.0,448658.0,446341.0,442232.0,439594.0,440046.0
395057,12,"San Francisco, CA",msa,CA,867094.0,860204.0,866452.0,867253.0,856415.0,847246.0,854041.0,865764.0,872861.0,869886.0,871511.0,864478.0,857164.0,854946.0,865762.0,871750.0,872872.0,864858.0,867783.0,867993.0,869014.0,859091.0,865218.0,886631.0,918365.0,943458.0,949352.0,,949129.0,958713.0,972609.0,990579.0,1020432.0,1046785.0,1069418.0,1074335.0,1069560.0,1067569.0,1064459.0,1066147.0,1053437.0,1057544.0,1074885.0,1110216.0,1153723.0,1181115.0,1187171.0,1152039.0,1105573.0,1086506.0,1086639.0,1086965.0,1056525.0,1024876.0,999681.0,1011078.0,1022659.0,1041175.0,1050549.0,1061030.0,1072479.0,1087585.0,1094697.0,1110420.0,1088208.0,1064325.0,1058346.0,1094386.0,1133832.0,1147922.0,1144003.0,1146000.0,1125198.0,1115727.0
395025,13,"Riverside, CA",msa,CA,347163.0,348838.0,348203.0,348693.0,345789.0,346531.0,348374.0,351462.0,352493.0,353404.0,355092.0,357088.0,359303.0,363111.0,367276.0,368390.0,368256.0,368879.0,371225.0,373995.0,372323.0,372642.0,375999.0,385588.0,395985.0,406700.0,414293.0,420529.0,425081.0,429246.0,433312.0,440582.0,450429.0,461346.0,470467.0,478839.0,486320.0,490837.0,495637.0,500316.0,509257.0,516200.0,523214.0,529526.0,539314.0,548434.0,551324.0,544375.0,536285.0,530365.0,527076.0,516711.0,509160.0,504133.0,507292.0,509702.0,514760.0,519365.0,522542.0,523132.0,526118.0,526189.0,531166.0,532453.0,536526.0,537257.0,541361.0,548629.0,556716.0,559813.0,560136.0,559761.0,559827.0,558545.0
394532,14,"Detroit, MI",msa,MI,166215.0,163302.0,160680.0,160723.0,161112.0,159676.0,161383.0,163625.0,165910.0,167404.0,168619.0,171516.0,171788.0,172898.0,171321.0,172051.0,172348.0,173731.0,173691.0,177298.0,182232.0,178934.0,179107.0,182682.0,192106.0,196591.0,195070.0,197755.0,196190.0,195678.0,193069.0,191942.0,194920.0,201044.0,206541.0,209803.0,210832.0,212638.0,212422.0,213271.0,212277.0,210321.0,210938.0,210057.0,213788.0,217087.0,224954.0,228395.0,227936.0,223604.0,220947.0,218988.0,215394.0,210187.0,212463.0,215361.0,219477.0,220346.0,223625.0,226685.0,227076.0,227337.0,227030.0,225981.0,225439.0,223918.0,226245.0,227992.0,233268.0,236617.0,240346.0,242992.0,244318.0,248814.0
395078,15,"Seattle, WA",msa,WA,436580.0,432109.0,429840.0,427806.0,429027.0,431671.0,439511.0,446834.0,453100.0,458616.0,458836.0,456595.0,452898.0,451880.0,455620.0,457474.0,465416.0,469300.0,476852.0,481938.0,487386.0,484258.0,487625.0,494570.0,510970.0,525488.0,536150.0,543119.0,539379.0,542881.0,547848.0,566614.0,583664.0,605273.0,615058.0,623375.0,622319.0,620707.0,621129.0,623473.0,630802.0,629189.0,641692.0,661710.0,691388.0,706472.0,700425.0,681921.0,663494.0,655539.0,657105.0,651412.0,641110.0,632094.0,627057.0,628099.0,626733.0,636786.0,648649.0,658660.0,663080.0,664651.0,668690.0,669890.0,667847.0,661274.0,664396.0,675682.0,692273.0,704988.0,708248.0,711056.0,709244.0,708909.0
394865,16,"Minneapolis, MN",msa,MN,245001.0,245804.0,248643.0,250860.0,252107.0,253247.0,255088.0,259434.0,261355.0,262755.0,262748.0,263844.0,265373.0,265214.0,266175.0,267300.0,270404.0,270730.0,272159.0,274247.0,278672.0,277895.0,276474.0,278739.0,286459.0,293343.0,297894.0,300504.0,301559.0,300973.0,300208.0,302468.0,307381.0,312864.0,317914.0,319813.0,322645.0,325471.0,327878.0,328560.0,326533.0,325054.0,324650.0,327049.0,333894.0,340660.0,346812.0,347165.0,345415.0,342483.0,340359.0,337836.0,333435.0,333145.0,332704.0,334010.0,332556.0,335349.0,341735.0,346838.0,351572.0,352024.0,351778.0,348962.0,344656.0,341966.0,343205.0,344465.0,348997.0,350848.0,354630.0,356054.0,357038.0,358561.0
395056,17,"San Diego, CA",msa,CA,563473.0,566043.0,563923.0,558787.0,554108.0,557046.0,562297.0,563847.0,565819.0,565166.0,570119.0,568397.0,570316.0,568705.0,572129.0,577510.0,579228.0,584058.0,584461.0,588633.0,586541.0,579444.0,581635.0,593524.0,612664.0,630875.0,640073.0,,649349.0,651621.0,663751.0,678824.0,696318.0,712478.0,728405.0,736754.0,732955.0,734562.0,740379.0,754175.0,760610.0,767851.0,777825.0,796760.0,819770.0,836759.0,834203.0,819778.0,799792.0,791931.0,788815.0,785258.0,780597.0,776483.0,778711.0,789335.0,801109.0,815416.0,822823.0,834818.0,848605.0,856899.0,857634.0,856093.0,848562.0,846828.0,849712.0,863150.0,875221.0,879766.0,888573.0,890380.0,885016.0,877258.0
395148,18,"Tampa, FL",msa,FL,199857.0,199972.0,200159.0,201592.0,202615.0,203638.0,205226.0,206133.0,207611.0,209248.0,211808.0,214017.0,214997.0,215521.0,215904.0,216673.0,218216.0,220813.0,223845.0,226089.0,228463.0,229702.0,230716.0,233136.0,237757.0,243616.0,247789.0,251154.0,252860.0,255782.0,257744.0,260650.0,262955.0,268550.0,275971.0,282081.0,287932.0,292381.0,297654.0,303390.0,309156.0,317561.0,325648.0,334548.0,341804.0,347918.0,353317.0,356309.0,354400.0,351358.0,349919.0,348124.0,346019.0,342298.0,345170.0,348517.0,352178.0,353085.0,353492.0,354940.0,357182.0,356652.0,357017.0,359456.0,361438.0,362634.0,363427.0,366614.0,367787.0,367318.0,367600.0,366806.0,364305.0,362024.0
394530,19,"Denver, CO",msa,CO,393274.0,391699.0,392486.0,391836.0,392748.0,392659.0,392583.0,394179.0,395420.0,399308.0,400728.0,404141.0,404489.0,405389.0,406283.0,409012.0,409188.0,411419.0,413770.0,422615.0,424082.0,421005.0,417471.0,424601.0,435746.0,446387.0,454543.0,458901.0,460680.0,458700.0,462495.0,472812.0,489693.0,504725.0,516599.0,523645.0,528777.0,531773.0,533253.0,536792.0,542181.0,547900.0,557308.0,570031.0,587097.0,595306.0,594887.0,589636.0,582814.0,581115.0,576454.0,572263.0,560336.0,551243.0,549947.0,552401.0,557918.0,561404.0,566214.0,567335.0,566867.0,566200.0,568131.0,566005.0,561883.0,558924.0,561290.0,569098.0,573733.0,575462.0,576856.0,577774.0,580797.0,578247.0
394358,20,"Baltimore, MD",msa,MD,259259.0,261554.0,261667.0,259460.0,257018.0,256404.0,255475.0,258155.0,261901.0,266119.0,268084.0,268989.0,269371.0,270965.0,271643.0,271639.0,272064.0,272841.0,274077.0,277643.0,285653.0,285235.0,282039.0,278269.0,288700.0,295058.0,302883.0,303479.0,302305.0,300650.0,299049.0,298427.0,293947.0,294795.0,297990.0,300877.0,302454.0,305580.0,311782.0,311016.0,310251.0,309686.0,311167.0,313054.0,315611.0,322175.0,324689.0,323682.0,322434.0,323910.0,322985.0,318590.0,314803.0,313563.0,316379.0,319327.0,323920.0,328557.0,332513.0,337036.0,338867.0,343337.0,342218.0,344392.0,340141.0,342153.0,343381.0,348957.0,351670.0,355285.0,359420.0,360512.0,358660.0,357813.0
395121,21,"St. Louis, MO",msa,MO,165812.0,167593.0,169488.0,170044.0,169969.0,171970.0,172223.0,174164.0,172964.0,173107.0,173349.0,172997.0,173649.0,172630.0,174875.0,176280.0,176986.0,177388.0,175319.0,177580.0,180374.0,184246.0,185355.0,187422.0,188909.0,192528.0,194646.0,197993.0,197764.0,194506.0,194100.0,192550.0,194089.0,194472.0,198790.0,202759.0,205379.0,208626.0,208831.0,208953.0,206439.0,205184.0,205849.0,206047.0,209927.0,210514.0,216794.0,217827.0,220651.0,218743.0,218341.0,216804.0,214165.0,210671.0,210900.0,211008.0,215684.0,215447.0,222191.0,226056.0,231621.0,230936.0,227634.0,223977.0,219935.0,218354.0,219772.0,224428.0,228378.0,232303.0,235952.0,241421.0,244877.0,245899.0
394943,22,"Orlando, FL",msa,FL,227667.0,228951.0,229428.0,231703.0,232356.0,233128.0,234888.0,235268.0,235727.0,236117.0,238276.0,240967.0,241556.0,242171.0,242567.0,242849.0,245486.0,247745.0,251076.0,251453.0,254518.0,255535.0,257125.0,257774.0,262350.0,265191.0,268343.0,270212.0,273158.0,275648.0,276001.0,278227.0,282172.0,286814.0,293864.0,301377.0,309518.0,314291.0,319317.0,325247.0,331902.0,336997.0,341133.0,348910.0,356206.0,364872.0,369286.0,369180.0,366966.0,362950.0,363219.0,363291.0,360971.0,359093.0,359728.0,364989.0,369184.0,373259.0,375580.0,378721.0,377902.0,377606.0,378386.0,380972.0,383128.0,378857.0,379721.0,382330.0,387719.0,386953.0,387186.0,385898.0,386625.0,385882.0
394458,23,"Charlotte, NC",msa,NC,214014.0,214555.0,215069.0,215613.0,215814.0,216893.0,218686.0,220987.0,224589.0,226498.0,229785.0,232154.0,231331.0,233264.0,234493.0,237442.0,239951.0,241443.0,245093.0,245637.0,249548.0,245388.0,245398.0,247302.0,256711.0,262825.0,269023.0,272662.0,274800.0,275791.0,276414.0,279996.0,283652.0,289016.0,292715.0,297270.0,301400.0,308315.0,314592.0,320420.0,325082.0,329061.0,332378.0,333743.0,339994.0,348223.0,356183.0,357200.0,354126.0,351556.0,347415.0,345934.0,340330.0,343555.0,341057.0,344088.0,342728.0,346261.0,352772.0,355396.0,360670.0,358858.0,363179.0,359728.0,357781.0,355503.0,361840.0,369570.0,375253.0,375189.0,377179.0,379175.0,379798.0,380868.0
395055,24,"San Antonio, TX",msa,TX,210920.0,209773.0,210200.0,209562.0,209989.0,209032.0,209940.0,212034.0,214203.0,216161.0,217163.0,218924.0,219819.0,219507.0,221375.0,220212.0,220998.0,220742.0,223363.0,225547.0,227332.0,227863.0,228253.0,233184.0,238782.0,244473.0,248244.0,251302.0,252768.0,252667.0,253895.0,255140.0,258824.0,262739.0,268214.0,274451.0,279430.0,283792.0,288663.0,292890.0,295497.0,296429.0,298512.0,303017.0,309647.0,316725.0,320635.0,320746.0,317835.0,316581.0,316894.0,314774.0,311861.0,307489.0,307516.0,305113.0,304925.0,304829.0,304401.0,305733.0,304577.0,304761.0,303192.0,302965.0,303482.0,303016.0,302231.0,302854.0,304801.0,305599.0,304557.0,306081.0,306429.0,305981.0
394998,25,"Portland, OR",msa,OR,378292.0,375352.0,377260.0,376090.0,377274.0,374888.0,378449.0,380467.0,383732.0,384863.0,385994.0,386628.0,387380.0,386604.0,389058.0,391345.0,394002.0,396933.0,398857.0,402056.0,402318.0,400483.0,401718.0,405781.0,414397.0,423709.0,432565.0,437452.0,438970.0,441613.0,448520.0,456355.0,465419.0,473862.0,482006.0,486637.0,491703.0,494641.0,499787.0,501701.0,506560.0,507929.0,509302.0,516977.0,525660.0,535837.0,538502.0,539403.0,533333.0,528982.0,524382.0,523101.0,514690.0,505050.0,502998.0,506360.0,512984.0,516879.0,521985.0,528129.0,528311.0,530899.0,528967.0,529320.0,524582.0,519892.0,519840.0,522053.0,528917.0,532955.0,536100.0,537448.0,538170.0,539791.0
395045,26,"Sacramento, CA",msa,CA,386620.0,384990.0,383350.0,384825.0,384150.0,385337.0,385494.0,387178.0,392838.0,396940.0,400368.0,399791.0,400863.0,400160.0,400429.0,401394.0,402508.0,402931.0,403786.0,411457.0,415950.0,415672.0,415340.0,422955.0,435677.0,447229.0,454144.0,459464.0,462996.0,466929.0,472080.0,482281.0,493546.0,506754.0,516654.0,523193.0,526693.0,528205.0,530699.0,534869.0,537116.0,540026.0,546365.0,559991.0,570095.0,575376.0,570659.0,566483.0,555262.0,546937.0,537667.0,534825.0,526511.0,523980.0,520547.0,520494.0,519330.0,520968.0,527030.0,536259.0,539735.0,544357.0,546101.0,546986.0,547827.0,546065.0,550095.0,550124.0,552743.0,555287.0,558094.0,558739.0,558039.0,557795.0
394982,27,"Pittsburgh, PA",msa,PA,153739.0,153342.0,152225.0,152745.0,154218.0,154180.0,153933.0,152212.0,153401.0,155639.0,157260.0,159153.0,160645.0,160419.0,160288.0,160426.0,160906.0,161298.0,160756.0,163596.0,169990.0,169914.0,168435.0,168006.0,171729.0,176300.0,176611.0,178736.0,177837.0,177221.0,176592.0,180990.0,182472.0,187059.0,190346.0,195852.0,196972.0,196722.0,193994.0,192739.0,191491.0,191802.0,191176.0,190982.0,192586.0,196627.0,199738.0,201985.0,201417.0,198496.0,196855.0,193841.0,190779.0,187300.0,186989.0,187990.0,190222.0,191087.0,197098.0,200605.0,204589.0,203763.0,200874.0,197954.0,196316.0,195586.0,200252.0,203015.0,206461.0,208306.0,208503.0,212261.0,211640.0,210107.0
394466,28,"Cincinnati, OH",msa,OH,157290.0,158116.0,160009.0,162012.0,161028.0,161174.0,162685.0,165454.0,166748.0,167243.0,167716.0,168037.0,167821.0,168917.0,169097.0,169589.0,169409.0,171059.0,172262.0,176559.0,177624.0,177150.0,176071.0,178158.0,182832.0,185434.0,188798.0,191026.0,192997.0,191742.0,190724.0,188726.0,191505.0,194322.0,202316.0,206541.0,210915.0,211850.0,214231.0,217671.0,220608.0,219999.0,217884.0,216446.0,219132.0,223860.0,227906.0,227089.0,224532.0,222478.0,222950.0,215379.0,213846.0,209417.0,217307.0,218465.0,227467.0,232927.0,236787.0,239132.0,239742.0,240259.0,241312.0,243050.0,245251.0,243259.0,245771.0,247813.0,249872.0,251639.0,252881.0,258132.0,255944.0,260387.0
394355,29,"Austin, TX",msa,TX,311744.0,308661.0,310102.0,308712.0,310346.0,309556.0,306175.0,306634.0,309678.0,318790.0,326784.0,328193.0,325812.0,323506.0,325857.0,326916.0,329716.0,327783.0,332500.0,334226.0,337776.0,335799.0,337157.0,345053.0,353941.0,363929.0,369393.0,376796.0,381060.0,384410.0,397560.0,418924.0,447334.0,464407.0,477019.0,479394.0,480381.0,476235.0,470948.0,472258.0,475734.0,485683.0,496461.0,514908.0,533408.0,551348.0,553199.0,543818.0,525726.0,515435.0,506622.0,498402.0,482831.0,475586.0,466429.0,463898.0,459228.0,460940.0,465577.0,466935.0,468780.0,468042.0,465914.0,459863.0,458142.0,455209.0,458527.0,454457.0,459032.0,460747.0,464714.0,462268.0,458693.0,460320.0
394775,30,"Las Vegas, NV",msa,NV,262728.0,265396.0,268593.0,269273.0,269925.0,271126.0,272112.0,274439.0,274058.0,274855.0,273594.0,274750.0,275704.0,277936.0,278832.0,279342.0,280231.0,281730.0,284897.0,287566.0,288245.0,288485.0,290155.0,293517.0,296142.0,298718.0,302424.0,307583.0,310706.0,314664.0,318334.0,323857.0,329168.0,335923.0,342799.0,351125.0,358361.0,364204.0,368197.0,372703.0,378686.0,386139.0,397325.0,408721.0,420350.0,427272.0,429479.0,424476.0,413648.0,405023.0,399878.0,394279.0,387579.0,381802.0,380462.0,382256.0,384513.0,388284.0,390866.0,394090.0,396554.0,396969.0,399771.0,399632.0,402807.0,402642.0,409117.0,412610.0,416611.0,417518.0,418828.0,419495.0,419200.0,418051.0
394735,31,"Kansas City, MO",msa,MO,191038.0,191158.0,192234.0,195765.0,197150.0,198939.0,198945.0,203183.0,205698.0,209898.0,210197.0,209241.0,207970.0,206727.0,205432.0,203456.0,204011.0,206023.0,210257.0,215943.0,219159.0,218187.0,216915.0,219987.0,226605.0,234395.0,238689.0,241011.0,238726.0,239535.0,241205.0,242673.0,244417.0,246597.0,250273.0,253492.0,254235.0,256548.0,256623.0,258528.0,259658.0,259655.0,261594.0,265731.0,272092.0,280994.0,287020.0,289172.0,287167.0,284621.0,283317.0,279374.0,276228.0,272757.0,272962.0,272677.0,275430.0,278776.0,283464.0,287844.0,290600.0,290454.0,288441.0,288248.0,288736.0,288262.0,287436.0,285556.0,291896.0,295301.0,302162.0,302089.0,302691.0,303808.0
394492,32,"Columbus, OH",msa,OH,177249.0,177600.0,177583.0,179416.0,179358.0,176752.0,177213.0,177608.0,183096.0,185748.0,190244.0,188608.0,186844.0,183560.0,184199.0,184565.0,184893.0,186259.0,187609.0,193278.0,196298.0,197968.0,194649.0,196989.0,201746.0,207147.0,209577.0,210190.0,210207.0,209510.0,208945.0,211926.0,217467.0,224004.0,228491.0,231917.0,236268.0,240239.0,240848.0,240564.0,238777.0,239229.0,237132.0,237485.0,242994.0,251429.0,259480.0,262768.0,260707.0,259233.0,255075.0,254854.0,252911.0,250577.0,253622.0,254971.0,262863.0,266044.0,270148.0,271381.0,273417.0,273409.0,272132.0,267444.0,268024.0,267283.0,271402.0,272867.0,276119.0,279052.0,282251.0,284314.0,283660.0,281665.0
394705,34,"Indianapolis, IN",msa,IN,163242.0,163475.0,163476.0,163181.0,163802.0,167284.0,170517.0,172146.0,171775.0,171331.0,171431.0,173845.0,175043.0,176562.0,176205.0,175766.0,177218.0,178988.0,182220.0,184227.0,187200.0,189511.0,189484.0,192568.0,196845.0,202864.0,204191.0,204284.0,204046.0,203050.0,203615.0,202985.0,207209.0,210552.0,216040.0,219630.0,223787.0,226381.0,230132.0,232008.0,234580.0,233323.0,234340.0,235497.0,241008.0,245442.0,251774.0,254041.0,254447.0,252819.0,251638.0,249434.0,245800.0,245262.0,247174.0,249668.0,250156.0,251881.0,254309.0,256522.0,257632.0,259541.0,259120.0,257291.0,255330.0,257322.0,258030.0,261633.0,263505.0,268464.0,271263.0,271651.0,272228.0,271031.0
